,Cluster,x,y
3903,7,455460,153040
3904,7,519962,175210
3905,7,532549,172894
3906,7,516128,178722
3907,7,519113,194925
3908,7,502877,192740
3909,7,520782,134308
3910,7,574369,207483
3911,7,515494,188459
3912,7,486870,146947
3913,7,484395,107291
3914,7,504243,237336
3915,7,483776,213021
3916,7,536623,213083
3917,7,544539,180391
3918,7,502002,166223
3919,7,500801,185558
3920,7,525670,184762
3921,7,481841,209337
3922,7,494317,170837
3923,7,521153,242968
3924,7,473933,191767
3925,7,524502,248106
3926,7,487952,168607
3927,7,460133,173081
3928,7,453261,148432
3929,7,491792,214464
3930,7,497815,165151
3931,7,515348,184750
3932,1,598908,254032
3933,7,558478,213316
3934,7,538228,168834
3935,7,464634,173867
3936,7,518675,175686
3937,7,533566,214619
3938,7,540196,180312
3939,7,500360,213540
3940,7,517882,175467
3941,7,549642,157506
3942,7,511368,173673
3943,7,506815,173387
3944,7,500192,192292
3945,7,533775,163036
3946,7,511484,160453
3947,7,489062,200329
3948,7,537514,179689
3949,7,551867,170425
3950,12,406184,394506
3951,12,417996,408162
3952,12,428667,451233
3953,12,425386,379634
3954,12,388202,405780
3955,3,370955,325071
3956,3,353749,391896
3957,12,398629,401626
3958,12,393402,401018
3959,12,465599,383470
3960,12,400257,404936
3961,12,444610,400247
3962,3,392046,391220
3963,12,410506,395586
3964,8,508805,429073
3965,12,424782,449687
3966,3,384467,407359
3967,12,397399,403186
3968,12,449683,388863
3969,12,387756,435588
3970,12,451753,383440
3971,12,414448,429790
3972,12,394599,409068
3973,12,387330,409037
3974,12,402109,430185
3975,12,393825,453067
3976,12,412111,418466
3977,3,397213,377839
3978,3,361159,436327
3979,12,383075,447616
3980,3,383832,340506
3981,12,402227,414685
3982,12,411957,397796
3983,3,377408,395123
3984,12,417231,381303
3985,12,442915,420573
3986,12,415394,396940
3987,12,420792,430901
3988,12,397791,444527
3989,3,385804,393101
3990,3,384572,388523
3991,12,402069,434868
3992,12,414997,432597
3993,12,392919,405103
3994,12,396150,430329
3995,12,439145,407748
3996,3,401240,354085
3997,12,424228,442208
3998,3,336023,416862
3999,3,351352,362910
4000,12,413549,408517
4001,3,341775,425156
4002,12,424811,413300
4003,12,402677,412615
4004,12,419118,421655
4005,3,354601,358760
4006,3,410682,349328
4007,12,399020,404042
4008,12,392258,405478
4009,3,353941,399967
4010,12,411471,446824
4011,3,397158,370362
4012,12,431117,394746
4013,12,395246,392783
4014,12,400468,405703
4015,3,354094,424230
4016,3,352429,359750
4017,3,358830,431609
4018,3,387039,365758
4019,3,395013,387179
4020,12,400545,404212
4021,12,435067,403802
4022,12,394436,450912
4023,3,376444,371957
4024,12,433463,410297
4025,12,426625,475977
4026,12,424241,452915
4027,12,396520,405610
4028,3,347638,429109
4029,3,374797,407601
4030,12,451670,388347
4031,3,373684,418326
4032,12,412615,403902
4033,12,392428,402295
4034,12,389868,410718
4035,3,383022,409854
4036,12,468350,395883
4037,3,373339,398565
4038,3,383878,376230
4039,12,434815,388041
4040,3,368864,411216
4041,3,321050,422497
4042,3,276794,384458
4043,3,383197,409869
4044,3,381340,409680
4045,12,415521,368125
4046,3,404288,349685
4047,3,367922,415238
4048,12,422056,382193
4049,12,407334,445969
4050,12,373917,427628
4051,12,422261,374345
4052,12,392728,411341
4053,3,336585,420977
4054,3,401730,354294
4055,12,401854,402867
4056,12,401330,395538
4057,3,393903,387227
4058,12,399188,402459
4059,3,389510,370897
4060,12,399858,403574
4061,3,343651,438750
4062,3,388743,388465
4063,12,398246,406245
4064,12,400727,396769
4065,12,399077,403968
4066,12,402071,427626
4067,12,405902,394724
4068,3,383992,398245
4069,3,372230,412488
4070,12,418086,394699
4071,12,400305,466024
4072,3,380458,329635
4073,3,338347,337961
4074,12,411171,426853
4075,12,392447,408539
4076,3,375233,399429
4077,12,385338,440797
4078,12,397764,406712
4079,12,414290,393146
4080,12,394846,407130
4081,12,402252,414628
4082,3,332913,385678
4083,12,396517,394572
4084,3,388479,343648
4085,12,405569,411933
4086,12,444816,409502
4087,12,393659,439272
4088,12,415222,434798
4089,3,396621,381952
4090,3,416893,347737
4091,12,398980,407667
4092,12,404273,429948
4093,12,397851,400846
4094,12,447192,359893
4095,3,350428,392503
4096,12,451853,420873
4097,12,402566,415798
4098,3,362753,369848
4099,12,407188,396576
4100,12,380139,434251
4101,12,409167,449719
4102,12,405470,392374
4103,3,359036,365793
4104,12,398617,402424
4105,12,408714,391412
4106,12,382222,441817
4107,12,403751,385539
4108,12,400548,402390
4109,12,393828,404314
4110,3,373943,376926
4111,3,390182,360941
4112,12,391776,409868
4113,3,342501,336320
4114,12,401923,417123
4115,3,342400,426090
4116,12,405325,407466
4117,3,369480,377148
4118,12,416110,374296
4119,12,401162,412142
4120,12,442931,430123
4121,12,478361,409520
4122,12,401313,405195
4123,3,357466,354094
4124,12,417617,414816
4125,12,417281,410881
4126,12,470047,410943
4127,12,378824,430343
4128,3,369227,397853
4129,12,397918,462032
4130,12,397331,407010
4131,12,427810,400178
4132,12,401708,409924
4133,12,426172,363147
4134,12,401411,414503
4135,12,409823,412908
4136,12,386068,422517
4137,12,398255,405428
4138,3,346358,384801
4139,12,397735,448097
4140,3,348847,425164
4141,12,394761,461494
4142,3,357253,388075
4143,12,402267,410395
4144,12,415233,441297
4145,12,404445,402466
4146,12,408224,399767
4147,3,369044,371649
4148,3,343119,382074
4149,12,416750,435776
4150,3,387103,401925
4151,3,368200,364844
4152,12,393758,439738
4153,12,418623,404382
4154,12,402660,406054
4155,12,427749,457110
4156,12,405356,391545
4157,12,432184,395118
4158,3,322936,368566
4159,12,402710,424367
4160,12,456025,389630
4161,12,395450,407822
4162,3,377941,403683
4163,12,407576,434017
4164,3,348263,386451
4165,3,391966,387214
4166,12,392576,406460
4167,12,380236,460907
4168,12,398153,407081
4169,12,399942,385908
4170,12,398795,472619
4171,12,467535,416014
4172,3,377758,413906
4173,12,398724,404179
4174,3,396710,378698
4175,3,377588,402670
4176,12,408992,462226
4177,12,423371,373970
4178,12,412861,434751
4179,12,403160,392159
4180,12,395168,404189
4181,12,399346,423786
4182,12,409244,460295
4183,12,429515,393708
4184,3,370602,353215
4185,3,356739,417826
4186,12,408147,436628
4187,12,436362,379677
4188,12,399291,386712
4189,12,396081,396707
4190,12,419200,403389
4191,3,383855,390984
4192,3,370252,347498
4193,12,460198,402706
4194,12,418046,358461
4195,12,408500,393942
4196,12,397618,404912
4197,12,392660,395873
4198,12,406739,400918
4199,12,439048,403700
4200,3,392424,375266
4201,12,379128,418858
4202,12,391970,419802
4203,12,389279,424006
4204,12,468907,448885
4205,12,410601,410653
4206,12,396556,406492
4207,12,417795,405673
4208,12,375971,427549
4209,12,414374,439977
4210,3,368363,409733
4211,12,402081,407514
4212,12,399753,404222
4213,12,424840,479570
4214,12,381863,416651
4215,12,394606,401451
4216,12,389520,406500
4217,12,418140,415328
4218,3,387461,394402
4219,12,391384,413273
4220,12,391439,399819
4221,3,365223,422531
4222,12,407189,437102
4223,12,415933,422485
4224,12,402031,426039
4225,12,428513,456990
4226,3,382396,405483
4227,3,368166,429422
4228,12,418636,440000
4229,12,411674,402377
4230,12,424365,371987
4231,12,394159,411676
4232,3,371548,414612
4233,12,460628,434107
4234,12,399717,403257
4235,12,361875,448199
4236,12,393424,399084
4237,3,333682,401078
4238,3,377870,377550
4239,3,405117,364266
4240,12,452398,378671
4241,12,397889,398501
4242,12,424089,352640
4243,12,417494,392231
4244,12,402851,395579
4245,3,376493,366302
4246,12,460684,371809
4247,12,449571,387141
4248,12,405322,414743
4249,12,420489,448078
4250,12,377975,461076
4251,12,492551,434649
4252,12,477323,384551
4253,3,359740,379592
4254,12,429653,438596
4255,3,361814,411086
4256,12,400660,404811
4257,12,410418,409414
4258,3,392162,355397
4259,3,376145,414107
4260,3,371464,328177
4261,3,379593,380662
4262,12,448231,384406
4263,12,404157,406324
4264,12,420616,401526
4265,12,398985,413427
4266,12,400538,407020
4267,12,391530,398743
4268,12,408182,408351
4269,12,435926,408504
4270,12,411090,435389
4271,3,398311,383357
4272,12,409291,431539
4273,12,399460,399410
4274,12,400473,408327
4275,12,399693,395271
4276,12,431437,436764
4277,3,312123,419763
4278,12,411053,432808
4279,12,401616,404245
4280,3,364455,436191
4281,12,407833,402474
4282,12,367864,442851
4283,12,437870,375761
4284,3,308726,371721
4285,12,418996,389541
4286,3,371498,393120
4287,12,407429,399155
4288,3,380749,403860
4289,12,399997,411205
4290,3,377215,418429
4291,3,380202,396671
4292,12,436034,385951
4293,3,395210,357805
4294,12,415136,446807
4295,3,315013,318367
4296,3,372424,413163
4297,3,340966,420480
4298,3,354767,417464
4299,3,387165,404027
4300,5,854654,549222
4301,5,889260,541423
4302,5,870826,524625
4303,5,868025,569296
4304,5,861364,598127
4305,5,825141,535997
4306,5,906640,587296
4307,5,906396,535803
4308,5,887896,558572
4309,5,817776,525600
4310,5,844066,546029
4311,5,848976,558706
4312,5,897131,604582
4313,5,845120,549830
4314,5,872241,556733
4315,5,857818,534525
4316,5,794265,594573
4317,5,857126,548151
4318,5,842786,614034
4319,5,889975,589361
4320,5,841130,529745
4321,5,813561,583156
4322,5,855603,542414
4323,5,887556,531797
4324,5,837032,509264
4325,4,852037,649724
4326,5,793791,581315
4327,5,904450,533427
4328,5,879722,550246
4329,5,839088,528460
4330,5,869369,536868
4331,5,871873,509094
4332,5,900991,497149
4333,5,919544,541255
4334,5,860520,544023
4335,5,863042,557890
4336,5,889805,522039
4337,5,879031,489881
4338,5,852918,552112
4339,5,903840,586229
4340,5,932662,537069
4341,5,908506,549611
4342,5,867533,542290
4343,5,844617,499013
4344,5,862002,534006
4345,5,883981,607581
4346,5,864265,549505
4347,5,883062,547498
4348,5,860870,546516
4349,5,895565,501871
4350,5,843344,604964
4351,5,864059,545894
4352,5,830888,544022
4353,5,858819,544904
4354,5,853562,531620
4355,5,873791,606643
4356,5,859213,538040
4357,5,841843,503359
4358,5,842719,506205
4359,5,847904,574114
4360,5,863859,546898
4361,5,888919,535805
4362,5,855045,547633
4363,5,863102,545783
4364,5,829747,530312
4365,5,850607,565348
4366,5,810277,520837
4367,5,879104,595389
4368,5,840406,538772
4369,5,838367,536676
4370,5,837457,518745
4371,5,861519,531277
4372,5,816056,542574
4373,5,862534,547936
4374,5,808555,600511
4375,5,862571,550965
4376,5,832010,554080
4377,5,882403,534710
4378,5,840020,568424
4379,5,865030,541150
4380,5,846594,522941
4381,5,890223,556874
4382,5,873136,513309
4383,5,846622,553552
4384,5,905770,531812
4385,5,803216,577565
4386,5,914183,620056
4387,5,877510,555087
4388,5,861193,573954
4389,5,840994,578455
4390,5,875640,561262
4391,5,876782,536438
4392,5,849501,552769
4393,5,866973,550375
4394,5,906382,534459
4395,5,822722,553764
4396,5,861656,545794
4397,5,856991,546255
4398,5,865081,551012
4399,5,895680,609341
4400,5,867801,548156
4401,5,846324,557586
4402,5,840059,534876
4403,5,860473,545982
4404,5,937823,540173
4405,5,886532,500026
4406,5,904133,534915
4407,5,880545,506175
4408,5,833499,504718
4409,5,854979,539793
4410,5,818739,545052
4411,4,825596,639465
4412,5,838036,542999
4413,5,846216,528037
4414,5,850790,525740
4415,5,864040,538985
4416,5,869818,543227
4417,5,879309,561548
4418,5,860563,534839
4419,5,846082,541026
4420,5,860151,543055
4421,5,847292,559228
4422,5,838239,576018
4423,5,837307,548214
4424,5,853093,586321
4425,5,884326,479802
4426,5,838978,622330
4427,5,842903,567914
4428,5,832490,450680
4429,5,844948,563321
4430,5,859577,544625
4431,5,908409,591215
4432,5,819843,570485
4433,5,875625,599766
4434,5,887780,536497
4435,5,884613,507507
4436,5,849858,524682
4437,5,846741,539481
4438,5,870630,516603
4439,5,843111,581603
4440,5,869718,536928
4441,5,857648,511640
4442,5,881571,532467
4443,5,860230,528054
4444,5,861966,562885
4445,5,898736,548642
4446,5,961951,577029
4447,5,866878,501919
4448,5,874791,559085
4449,5,874239,594786
4450,5,915504,527751
4451,5,758172,608152
4452,5,859515,505303
4453,5,861033,507671
4454,5,837880,444574
4455,5,827672,545966
4456,5,869960,562146
4457,5,858151,548242
4458,5,877440,529137
4459,5,821835,564313
4460,5,846371,578530
4461,5,829482,475863
4462,5,860507,526669
4463,5,878696,530134
4464,5,837312,572687
4465,5,886773,509047
4466,5,879805,547494
4467,5,859679,541785
4468,5,910683,612854
4469,5,860863,546060
4470,5,874110,541972
4471,5,790149,565157
4472,5,873984,580836
4473,5,873742,448214
4474,5,894785,440382
4475,5,874312,574582
4476,5,879902,518647
4477,5,851462,526597
4478,5,839012,550376
4479,5,808097,502521
4480,5,879500,590791
4481,5,864721,548447
4482,5,866044,584750
4483,5,876151,582116
4484,5,819250,517655
4485,5,807278,566392
4486,5,872033,558924
4487,5,894268,532597
4488,5,846752,613846
4489,5,850478,566230
4490,5,849777,531138
4491,5,823584,568458
4492,5,823202,619103
4493,5,843715,568319
4494,5,861023,545953
4495,5,889743,560547
4496,5,862785,579661
4497,5,880833,537039
4498,5,854374,550707
4499,5,842616,515205
4500,5,860721,547751
4501,5,831024,505776
4502,5,829240,591428
4503,5,860384,555572
4504,5,853348,525893
4505,5,849118,571562
4506,5,856167,542249
4507,5,853874,560250
4508,5,838808,524944
4509,5,814561,575281
4510,5,773292,531652
4511,5,891515,520429
4512,5,805884,549492
4513,5,833437,556713
4514,5,843432,490725
4515,5,791355,529644
4516,5,865157,562132
4517,5,920249,551171
4518,5,808777,512952
4519,5,898916,630099
4520,5,863706,491401
4521,5,857231,551055
4522,5,877413,541536
4523,5,838821,563842
4524,5,854037,528890
4525,5,824475,518063
4526,5,857360,562228
4527,5,856437,532452
4528,5,862117,600081
4529,5,839280,539324
4530,5,885379,603686
4531,5,859185,553000
4532,5,865020,550686
4533,5,882007,593653
4534,5,861027,546004
4535,5,846772,509036
4536,5,844627,556401
4537,5,861069,548327
4538,5,854342,541611
4539,5,844086,531300
4540,5,923996,594948
4541,5,832154,559403
4542,5,803202,549001
4543,5,856619,544008
4544,5,897286,558004
4545,5,851216,516166
4546,5,858537,548576
4547,5,828001,524067
4548,5,849327,548496
4549,5,858278,544519
4550,5,793875,473793
4551,5,766617,548142
4552,5,847728,576707
4553,5,858418,546935
4554,5,816840,539239
4555,5,852687,540692
4556,5,861927,562723
4557,5,892382,513991
4558,5,811745,461099
4559,5,800152,576217
4560,5,870139,566584
4561,5,859492,572224
4562,5,830226,483466
4563,5,850674,533083
4564,5,834632,541216
4565,5,899052,526048
4566,5,925485,596955
4567,5,893145,551400
4568,5,839493,521150
4569,5,883434,581923
4570,5,873380,495161
4571,5,765011,607246
4572,5,898578,612291
4573,5,906772,510158
4574,5,858325,586062
4575,5,795909,462864
4576,5,812634,554848
4577,5,846841,533595
4578,5,810817,509540
4579,5,826192,577784
4580,5,856552,545271
4581,5,848628,503773
4582,5,784291,581417
4583,5,890613,567037
4584,5,870936,575427
4585,5,851166,532382
4586,5,871544,592403
4587,5,870337,534303
4588,5,819580,545900
4589,5,912649,498734
4590,5,870214,556246
4591,5,853279,560714
4592,5,857319,543529
4593,5,878519,606677
4594,5,858057,542933
4595,5,860375,544804
4596,5,888111,525539
4597,5,892877,544283
4598,5,788776,582930
4599,5,875311,542259
4600,5,875248,462524
4601,5,835831,555864
4602,5,885828,586348
4603,5,916704,609548
4604,5,893991,544467
4605,5,866352,535933
4606,5,872247,494281
4607,5,832372,600070
4608,5,902302,514170
4609,5,877298,565604
4610,5,873636,510687
4611,5,854818,554389
4612,5,915666,506439
4613,5,905849,524809
4614,5,862062,545736
4615,4,871981,649086
4616,5,900829,590250
4617,5,859419,546754
4618,5,855983,534803
4619,5,916082,517633
4620,5,874877,535143
4621,5,885963,528959
4622,5,853439,518568
4623,5,855177,626376
4624,5,814249,488483
4625,5,857283,548467
4626,5,865489,548920
4627,5,913686,576892
4628,5,880275,564545
4629,5,861381,546835
4630,5,880958,588608
4631,5,868979,528502
4632,5,872237,555834
4633,5,861868,549168
4634,5,836951,546244
4635,5,836874,555991
4636,5,769546,554722
4637,5,855074,542557
4638,5,868128,568529
4639,5,878859,540155
4640,5,852267,498220
4641,5,874125,543036
4642,5,846646,548548
4643,5,851517,541076
4644,5,806888,492319
4645,5,831779,577161
4646,5,860259,545444
4647,5,892423,530999
4648,5,838442,506780
4649,5,853291,557685
4650,0,730887,825972
4651,0,645233,927201
4652,0,645563,819480
4653,0,573324,878802
4654,0,693699,822637
4655,0,649412,856993
4656,0,684558,878573
4657,0,656658,854609
4658,0,651506,856097
4659,0,618405,842859
4660,0,667280,765619
4661,0,600996,890782
4662,0,674463,862486
4663,0,676694,851597
4664,0,620685,880813
4665,0,716590,874975
4666,0,721401,951880
4667,0,657094,857640
4668,0,644693,867371
4669,0,633601,861482
4670,0,673646,857346
4671,0,657184,855509
4672,0,708244,871834
4673,0,659081,860560
4674,0,657811,885904
4675,0,642843,909185
4676,0,709303,897538
4677,0,610505,851476
4678,0,612648,772280
4679,0,673196,812941
4680,0,673267,883727
4681,0,694451,863981
4682,0,678869,902492
4683,0,690018,819280
4684,0,677983,890077
4685,0,639997,865965
4686,0,709254,847444
4687,0,679799,858680
4688,0,664355,831472
4689,0,659166,861665
4690,0,692386,863386
4691,0,688076,833905
4692,0,680506,840053
4693,0,641840,886745
4694,0,673292,857105
4695,0,622212,860015
4696,0,736557,897961
4697,0,668234,886696
4698,0,675013,876331
4699,0,675902,853961
4700,0,695092,820091
4701,0,730287,897070
4702,0,691716,873426
4703,0,722404,952207
4704,0,678606,878004
4705,0,664156,846474
4706,0,688118,911574
4707,0,674492,861230
4708,0,675382,836312
4709,0,664639,925795
4710,0,626334,852383
4711,0,669690,842110
4712,0,653177,819935
4713,0,674265,861435
4714,0,677404,883871
4715,0,672212,860894
4716,0,715956,900724
4717,0,674236,877152
4718,0,679818,860064
4719,0,578509,923881
4720,0,680381,823757
4721,0,720629,816515
4722,0,640210,902029
4723,0,671772,860357
4724,0,618009,867493
4725,0,672628,882986
4726,0,680261,863401
4727,0,682100,853708
4728,0,681049,846975
4729,0,668567,856554
4730,0,656957,871011
4731,0,662293,872590
4732,0,673953,835926
4733,0,718544,888401
4734,0,648590,917839
4735,0,699124,824089
4736,0,668367,855686
4737,0,675866,868784
4738,0,700098,894685
4739,0,683156,877209
4740,0,661357,801817
4741,0,789095,895634
4742,0,673332,857517
4743,0,627452,835854
4744,0,672059,860501
4745,0,665048,854911
4746,0,683580,872374
4747,0,668839,882598
4748,0,682510,905902
4749,0,671235,856653
4750,0,680228,843225
4751,0,662249,918050
4752,0,674961,865594
4753,0,679211,886670
4754,0,676220,858214
4755,0,567861,856582
4756,0,668228,858122
4757,0,682241,850176
4758,0,712262,856869
4759,0,671325,856592
4760,0,680592,858526
4761,0,683098,847245
4762,0,646816,829778
4763,0,675633,863416
4764,0,677551,860007
4765,0,683656,842406
4766,0,678195,860537
4767,0,700747,821557
4768,0,679054,898217
4769,0,676360,866112
4770,0,665308,868551
4771,0,665775,845662
4772,0,660459,860658
4773,0,670119,859029
4774,0,672068,874862
4775,0,644301,925034
4776,0,704574,866263
4777,0,665660,828338
4778,0,680579,836946
4779,0,682053,853410
4780,0,672544,859978
4781,0,713088,880834
4782,0,680969,838864
4783,0,674151,853540
4784,0,664903,839150
4785,0,641902,755287
4786,0,683610,910782
4787,0,676962,897430
4788,0,594720,848457
4789,0,658748,777680
4790,0,700341,869730
4791,0,640432,837036
4792,0,668519,860048
4793,0,672668,861428
4794,0,638004,837697
4795,0,673071,856021
4796,0,668772,858570
4797,0,636871,929410
4798,0,599612,859210
4799,0,739318,810528
4800,0,654937,781879
4801,0,663095,949045
4802,0,658734,883214
4803,0,647968,877873
4804,0,682699,851115
4805,0,684739,884934
4806,0,667620,855461
4807,0,616281,845406
4808,0,697161,840318
4809,0,679237,862389
4810,0,664260,859029
4811,0,674121,858589
4812,0,700962,927047
4813,0,723397,859761
4814,0,648230,857418
4815,0,677896,867053
4816,0,680828,839011
4817,0,680757,826912
4818,0,673826,880137
4819,0,694897,834591
4820,0,683585,905984
4821,0,671609,815681
4822,0,669748,863109
4823,0,674659,860894
4824,0,659734,844127
4825,0,656156,868643
4826,0,653258,860766
4827,0,684131,898331
4828,0,666516,859837
4829,0,655237,871554
4830,0,653592,959882
4831,0,659280,845579
4832,0,646422,900526
4833,0,627580,840406
4834,0,604546,847329
4835,0,631316,837043
4836,0,705518,925936
4837,0,662898,884734
4838,0,718088,852181
4839,0,666315,872311
4840,0,710082,881600
4841,0,674433,860605
4842,0,685821,816579
4843,0,678856,850293
4844,0,669427,846395
4845,0,687043,806921
4846,0,657981,866945
4847,0,676480,860779
4848,0,704065,832648
4849,0,669178,866011
4850,0,693783,860206
4851,0,683027,876064
4852,0,670957,810768
4853,0,674134,908464
4854,0,637665,858741
4855,0,664325,877878
4856,0,664025,801796
4857,0,672800,874378
4858,0,685124,873363
4859,0,674496,870664
4860,0,684602,823981
4861,0,677769,841641
4862,0,651576,865180
4863,0,650720,817440
4864,0,674472,860330
4865,0,673028,860593
4866,0,683413,861559
4867,0,669638,842011
4868,0,674365,860819
4869,0,687360,862438
4870,0,662684,813662
4871,0,673242,886958
4872,0,674311,859933
4873,0,595580,798572
4874,0,636769,854047
4875,0,685551,798742
4876,0,663945,828490
4877,0,717187,883275
4878,0,706906,885612
4879,0,675988,841317
4880,0,671976,864630
4881,0,669366,869654
4882,0,651216,815098
4883,0,676767,832479
4884,0,657879,857942
4885,0,665828,868934
4886,0,674905,876286
4887,0,640000,863831
4888,0,672818,881943
4889,0,634800,823669
4890,0,658590,886551
4891,0,639463,847461
4892,0,625416,868848
4893,0,672266,862875
4894,0,723173,872525
4895,0,688098,908495
4896,0,673410,863889
4897,0,679788,889464
4898,0,615826,863168
4899,0,598671,854219
4900,0,753254,840123
4901,0,669430,905798
4902,0,726847,875488
4903,0,648443,845340
4904,0,674114,970756
4905,0,675551,956849
4906,0,677459,896720
4907,0,634004,895206
4908,0,653745,809028
4909,0,682420,846881
4910,0,666636,858686
4911,0,682481,879399
4912,0,656834,885944
4913,0,718257,857481
4914,0,672598,856928
4915,0,693997,774817
4916,0,612392,916853
4917,0,671444,860206
4918,0,671404,857240
4919,0,689628,868984
4920,0,704570,845515
4921,0,652233,886054
4922,0,705929,851313
4923,0,682315,843851
4924,0,667131,849230
4925,0,707894,904500
4926,0,649345,864613
4927,0,629998,877765
4928,0,659542,840985
4929,0,621278,888326
4930,0,682304,876841
4931,0,679747,860939
4932,0,663049,843538
4933,0,672876,844123
4934,0,689948,850548
4935,0,696257,894819
4936,0,629377,853726
4937,0,658034,897179
4938,0,696808,866039
4939,0,699668,863774
4940,0,669697,859388
4941,0,606506,766728
4942,0,672474,868765
4943,0,697011,856357
4944,0,708262,945359
4945,0,653181,886417
4946,0,674521,861127
4947,0,729194,856897
4948,0,663168,859429
4949,0,644843,838626
4950,0,672797,843231
4951,0,680677,868629
4952,0,614497,830844
4953,0,646671,857872
4954,0,679242,853941
4955,0,665697,929571
4956,0,749941,916922
4957,0,602365,916673
4958,0,684537,843821
4959,0,694308,904062
4960,0,731712,878998
4961,0,667713,847241
4962,0,730383,879136
4963,0,689363,817577
4964,0,728743,850843
4965,0,683941,915579
4966,0,722463,882675
4967,0,670519,870010
4968,0,683252,858182
4969,0,669288,860515
4970,0,675357,870850
4971,0,673449,860643
4972,0,687325,883004
4973,0,603472,894573
4974,0,669713,851017
4975,0,693362,837786
4976,0,605535,925341
4977,0,687078,791051
4978,0,672387,800443
4979,0,683048,937776
4980,0,713579,879202
4981,0,571669,873544
4982,0,695260,824882
4983,0,702654,841548
4984,0,601619,825604
4985,0,564416,878492
4986,0,703773,870419
4987,0,674931,870112
4988,0,673140,864863
4989,0,681053,892766
4990,0,683321,873932
4991,0,701017,931252
4992,0,645677,814395
4993,0,677362,853471
4994,0,659046,930099
4995,0,665426,853940
4996,0,691827,863963
4997,0,650661,861267
4998,0,599647,858702
4999,0,684091,842566
